r	n	accum	mflops
1	8612000	0.089732	191.949228
1	8613000	0.089798	191.831314
1	8614000	0.089799	191.850454
1	8615000	0.089805	191.859295
1	8616000	0.089794	191.905446
1	8617000	0.089753	192.015686
1	8618000	0.089855	191.820637
1	8619000	0.089781	192.000340
1	8620000	0.089834	191.908710
1	8621000	0.089847	191.904715
1	8622000	0.089985	191.632620
1	8623000	0.089910	191.814742
1	8624000	0.089882	191.897060
1	8625000	0.089851	191.984950
1	8626000	0.089939	191.817997
1	8627000	0.089952	191.812533
1	8628000	0.089974	191.789346
1	8629000	0.089897	191.974603
1	8630000	0.089959	191.864782
1	8631000	0.090010	191.777879
1	8632000	0.090003	191.815134
1	8633000	0.090135	191.557005
1	8634000	0.090059	191.742028
1	8635000	0.089981	191.929156
1	8636000	0.090021	191.866050
1	8637000	0.090038	191.852395
1	8638000	0.090062	191.823570
1	8639000	0.089994	191.991537
1	8640000	0.090252	191.464569
1	8641000	0.090376	191.222883
1	8642000	0.090308	191.389365
1	8643000	0.090294	191.441718
1	8644000	0.090296	191.458978
1	8645000	0.090111	191.873672
1	8646000	0.090214	191.678521
1	8647000	0.090236	191.653952
1	8648000	0.090142	191.875861
1	8649000	0.090295	191.571653
1	8650000	0.090464	191.236284
1	8651000	0.090421	191.349393
1	8652000	0.090414	191.385409
1	8653000	0.090357	191.528847
1	8654000	0.090237	191.805686
1	8655000	0.090173	191.963501
1	8656000	0.090271	191.777281
1	8657000	0.090194	191.963699
1	8658000	0.090222	191.927317
1	8659000	0.090194	192.007901
1	8660000	0.090284	191.839039
1	8661000	0.090251	191.932312
1	8662000	0.090242	191.972298
1	8663000	0.090323	191.823437
1	8664000	0.090292	191.911614
1	8665000	0.090356	191.797423
1	8666000	0.090278	191.985468
1	8667000	0.090406	191.734540
1	8668000	0.090353	191.868724
1	8669000	0.090384	191.825615
1	8670000	0.090352	191.915960
1	8671000	0.090456	191.717283
1	8672000	0.090354	191.955485
1	8673000	0.090330	192.029717
1	8674000	0.090399	191.904521
1	8675000	0.090449	191.819793
1	8676000	0.090400	191.946397
1	8677000	0.090450	191.863128
1	8678000	0.090426	191.935332
1	8679000	0.090483	191.837287
1	8680000	0.090443	191.944579
1	8681000	0.090455	191.939866
1	8682000	0.090428	192.020094
1	8683000	0.090509	191.870458
1	8684000	0.090538	191.831866
1	8685000	0.090495	191.944868
1	8686000	0.090517	191.919869
1	8687000	0.090548	191.875342
1	8688000	0.090589	191.810436
1	8689000	0.090543	191.931211
1	8690000	0.090536	191.968847
1	8691000	0.090561	191.936155
1	8692000	0.090597	191.882179
1	8693000	0.090582	191.937249
1	8694000	0.090608	191.904137
1	8695000	0.090617	191.906094
1	8696000	0.090621	191.920473
1	8697000	0.090618	191.949643
1	8698000	0.090699	191.799498
1	8699000	0.090774	191.661859
1	8700000	0.090695	191.851280
1	8701000	0.090702	191.858854
1	8702000	0.090705	191.873811
1	8703000	0.090783	191.732435
1	8704000	0.090675	191.982363
1	8705000	0.090726	191.896668
1	8706000	0.090681	192.014643
1	8707000	0.090774	191.839007
1	8708000	0.090863	191.673893
1	8709000	0.090753	191.928407
1	8710000	0.090767	191.919721
1	8711000	0.090797	191.879451
1	8712000	0.090872	191.742927
1	8713000	0.090798	191.919669
1	8714000	0.090821	191.893573
1	8715000	0.090800	191.961357
1	8716000	0.090913	191.744748
1	8717000	0.090864	191.869782
1	8718000	0.090884	191.849913
1	8719000	0.090861	191.919853
1	8720000	0.090906	191.846601
1	8721000	0.090913	191.854155
1	8722000	0.090891	191.921713
1	8723000	0.090922	191.878107
1	8724000	0.090948	191.845137
1	8725000	0.090974	191.812333
1	8726000	0.091020	191.737606
1	8727000	0.091054	191.688242
1	8728000	0.091056	191.705799
1	8729000	0.091011	191.823399
1	8730000	0.090993	191.882774
1	8731000	0.090997	191.895770
1	8732000	0.091006	191.899338
1	8733000	0.091001	191.931181
1	8734000	0.090997	191.961851
1	8735000	0.091055	191.862493
1	8736000	0.091027	191.943640
1	8737000	0.091060	191.896410
1	8738000	0.091064	191.908513
1	8739000	0.091141	191.768693
1	8740000	0.091112	191.851353
1	8741000	0.091084	191.931860
1	8742000	0.091090	191.941751
1	8743000	0.091109	191.924857
1	8744000	0.091146	191.867678
1	8745000	0.091140	191.903446
1	8746000	0.091143	191.917300
1	8747000	0.091153	191.919241
1	8748000	0.091240	191.757085
1	8749000	0.091287	191.680992
1	8750000	0.091219	191.846449
1	8751000	0.091251	191.800676
1	8752000	0.091236	191.854311
1	8753000	0.091233	191.882403
1	8754000	0.091220	191.931655
1	8755000	0.091285	191.817728
1	8756000	0.091297	191.813368
1	8757000	0.091283	191.864778
1	8758000	0.091299	191.853077
1	8759000	0.091297	191.879089
1	8760000	0.091280	191.937556
1	8761000	0.091354	191.802878
1	8762000	0.091390	191.748688
1	8763000	0.091366	191.821292
1	8764000	0.091421	191.727549
1	8765000	0.091434	191.722182
1	8766000	0.091425	191.763682
1	8767000	0.091358	191.926604
1	8768000	0.091429	191.799523
1	8769000	0.091409	191.862436
1	8770000	0.091406	191.890619
1	8771000	0.091507	191.701429
1	8772000	0.091661	191.401313
1	8773000	0.091717	191.305208
1	8774000	0.091692	191.379478
1	8775000	0.091729	191.325217
1	8776000	0.091610	191.595745
1	8777000	0.091485	191.878551
1	8778000	0.091503	191.863061
1	8779000	0.091474	191.946014
1	8780000	0.091506	191.899014
1	8781000	0.091643	191.635801
1	8782000	0.091592	191.763286
1	8783000	0.091582	191.807207
1	8784000	0.091599	191.791457
1	8785000	0.091700	191.603795
1	8786000	0.091821	191.373299
1	8787000	0.091819	191.397263
1	8788000	0.091914	191.222250
1	8789000	0.091875	191.326151
1	8790000	0.091811	191.480088
1	8791000	0.091828	191.467060
1	8792000	0.091871	191.398586
1	8793000	0.091875	191.412932
1	8794000	0.091935	191.308761
1	8795000	0.091696	191.828762
1	8796000	0.091696	191.850431
1	8797000	0.091670	191.927790
1	8798000	0.091701	191.884260
1	8799000	0.091744	191.816223
1	8800000	0.091753	191.818308
1	8801000	0.091794	191.756177
1	8802000	0.091780	191.807006
1	8803000	0.091729	191.933960
1	8804000	0.091819	191.767849
1	8805000	0.091850	191.726193
1	8806000	0.091816	191.817542
1	8807000	0.091790	191.894059
1	8808000	0.091837	191.818645
1	8809000	0.091860	191.792582
1	8810000	0.091859	191.815229
1	8811000	0.091847	191.861654
1	8812000	0.091818	191.945461
1	8813000	0.092023	191.538899
1	8814000	0.092130	191.338160
1	8815000	0.092137	191.346086
1	8816000	0.092132	191.378528
1	8817000	0.092126	191.411845
1	8818000	0.091938	191.824312
1	8819000	0.091916	191.892420
1	8820000	0.091953	191.837942
1	8821000	0.091936	191.894965
1	8822000	0.091950	191.885962
1	8823000	0.091949	191.909754
1	8824000	0.091973	191.882242
1	8825000	0.091966	191.918268
1	8826000	0.091993	191.883331
1	8827000	0.092039	191.810415
1	8828000	0.091997	191.919235
1	8829000	0.092054	191.821416
1	8830000	0.092027	191.901235
1	8831000	0.092040	191.895154
1	8832000	0.092108	191.774415
1	8833000	0.092072	191.871491
1	8834000	0.092132	191.769130
1	8835000	0.092104	191.848866
1	8836000	0.092111	191.855887
1	8837000	0.092330	191.422284
1	8838000	0.092418	191.262374
1	8839000	0.092445	191.226645
1	8840000	0.092417	191.307103
1	8841000	0.092267	191.640412
1	8842000	0.092182	191.838233
1	8843000	0.092178	191.866909
1	8844000	0.092187	191.870867
1	8845000	0.092212	191.841403
1	8846000	0.092250	191.782331
1	8847000	0.092270	191.763214
1	8848000	0.092205	191.920134
1	8849000	0.092236	191.877004
1	8850000	0.092277	191.814011
1	8851000	0.092338	191.708579
1	8852000	0.092238	191.938130
1	8853000	0.092314	191.802818
1	8854000	0.092318	191.815775
1	8855000	0.092321	191.830474
1	8856000	0.092344	191.804690
1	8857000	0.092334	191.846226
1	8858000	0.092340	191.856566
1	8859000	0.092406	191.741033
1	8860000	0.092367	191.843586
1	8861000	0.092360	191.879022
1	8862000	0.092356	191.909239
1	8863000	0.092394	191.851678
1	8864000	0.092445	191.768811
1	8865000	0.092415	191.851899
1	8866000	0.092451	191.798312
1	8867000	0.092447	191.829074
1	8868000	0.092449	191.846216
1	8869000	0.092496	191.769624
1	8870000	0.092485	191.814708
1	8871000	0.092533	191.737151
1	8872000	0.092543	191.737348
1	8873000	0.092553	191.738120
1	8874000	0.092772	191.306720
1	8875000	0.092741	191.393693
1	8876000	0.092771	191.353438
1	8877000	0.092781	191.353388
1	8878000	0.092701	191.541478
1	8879000	0.092578	191.816100
1	8880000	0.092585	191.824390
1	8881000	0.092586	191.844256
1	8882000	0.092590	191.856885
1	8883000	0.092609	191.839413
1	8884000	0.092679	191.715559
1	8885000	0.092572	191.958464
1	8886000	0.092618	191.885245
1	8887000	0.092672	191.795332
1	8888000	0.092739	191.677366
1	8889000	0.092645	191.893016
1	8890000	0.092663	191.877717
1	8891000	0.092703	191.817471
1	8892000	0.092765	191.710209
1	8893000	0.092807	191.645630
1	8894000	0.092723	191.841003
1	8895000	0.093157	190.968580
1	8896000	0.092881	191.556755
1	8897000	0.092723	191.904845
1	8898000	0.092772	191.825415
1	8899000	0.092752	191.888867
1	8900000	0.092779	191.854668
1	8901000	0.092781	191.871600
1	8902000	0.092850	191.751124
1	8903000	0.092812	191.850446
1	8904000	0.092830	191.834032
1	8905000	0.092831	191.853987
1	8906000	0.092968	191.592575
1	8907000	0.092962	191.625893
1	8908000	0.092892	191.792363
1	8909000	0.092943	191.708385
1	8910000	0.092950	191.716651
1	8911000	0.092899	191.842673
1	8912000	0.092935	191.790953
1	8913000	0.092940	191.802095
1	8914000	0.092938	191.826931
1	8915000	0.092982	191.757666
1	8916000	0.092934	191.877758
1	8917000	0.092941	191.884859
1	8918000	0.092984	191.817440
1	8919000	0.093037	191.730510
1	8920000	0.093010	191.808304
1	8921000	0.093094	191.656390
1	8922000	0.093018	191.833162
1	8923000	0.093089	191.709712
1	8924000	0.093037	191.838281
1	8925000	0.093081	191.768219
1	8926000	0.093039	191.876809
1	8927000	0.093071	191.832640
1	8928000	0.093160	191.670455
1	8929000	0.093378	191.243588
1	8930000	0.093401	191.219242
1	8931000	0.093329	191.386772
1	8932000	0.093389	191.286813
1	8933000	0.093343	191.402273
1	8934000	0.093114	191.893641
1	8935000	0.093192	191.755180
1	8936000	0.093127	191.909536
1	8937000	0.093362	191.448441
1	8938000	0.093244	191.712668
1	8939000	0.093260	191.699942
1	8940000	0.093239	191.765189
1	8941000	0.093212	191.841678
1	8942000	0.093303	191.677433
1	8943000	0.093228	191.852966
1	8944000	0.093205	191.922008
1	8945000	0.093241	191.868847
1	8946000	0.093234	191.904815
1	8947000	0.093272	191.847224
1	8948000	0.093286	191.841087
1	8949000	0.093273	191.887379
1	8950000	0.093290	191.875202
1	8951000	0.093331	191.810913
1	8952000	0.093340	191.815403
1	8953000	0.093352	191.811570
1	8954000	0.093379	191.777611
1	8955000	0.093436	191.682901
1	8956000	0.093373	191.832356
1	8957000	0.093434	191.729294
1	8958000	0.093376	191.869600
1	8959000	0.093366	191.911832
1	8960000	0.093430	191.801827
1	8961000	0.093441	191.800007
1	8962000	0.093500	191.699762
1	8963000	0.093494	191.734614
1	8964000	0.093523	191.695863
1	8965000	0.093521	191.722402
1	8966000	0.093507	191.772289
1	8967000	0.093475	191.859594
1	8968000	0.093455	191.921862
1	8969000	0.093584	191.678255
1	8970000	0.093559	191.750855
1	8971000	0.093567	191.754913
1	8972000	0.093547	191.818956
1	8973000	0.093595	191.741846
1	8974000	0.093574	191.805580
1	8975000	0.093572	191.829959
1	8976000	0.093543	191.912211
1	8977000	0.093542	191.936171
1	8978000	0.093662	191.709780
1	8979000	0.093609	191.841428
1	8980000	0.093633	191.813131
1	8981000	0.093612	191.876999
1	8982000	0.093611	191.900082
1	8983000	0.093621	191.900689
1	8984000	0.093698	191.764830
1	8985000	0.093689	191.804332
1	8986000	0.093669	191.868016
1	8987000	0.093716	191.792553
1	8988000	0.093702	191.842059
1	8989000	0.093708	191.851107
1	8990000	0.093707	191.873879
1	8991000	0.093747	191.813735
1	8992000	0.093699	191.934589
1	8993000	0.093746	191.858689
1	8994000	0.093752	191.868302
1	8995000	0.093794	191.803901
1	8996000	0.093804	191.803801
1	8997000	0.093827	191.777858
1	8998000	0.093781	191.892878
1	8999000	0.093808	191.859624
1	9000000	0.093849	191.797121
1	9001000	0.093828	191.860696
1	9002000	0.093852	191.833461
1	9003000	0.093923	191.710108
1	9004000	0.093866	191.848242
1	9005000	0.093878	191.845139
1	9006000	0.093924	191.772279
1	9007000	0.093988	191.662455
1	9008000	0.093994	191.672198
1	9009000	0.093926	191.831169
1	9010000	0.093995	191.712333
1	9011000	0.093991	191.742444
1	9012000	0.093973	191.800495
1	9013000	0.093975	191.816785
1	9014000	0.094017	191.753275
1	9015000	0.094043	191.720285
1	9016000	0.094010	191.809784
1	9017000	0.094009	191.833197
1	9018000	0.094034	191.802318
1	9019000	0.094056	191.779431
1	9020000	0.094050	191.813371
1	9021000	0.094035	191.864127
1	9022000	0.094039	191.877132
1	9023000	0.094137	191.699788
1	9024000	0.094036	191.926225
1	9025000	0.094124	191.768175
1	9026000	0.094073	191.892654
1	9027000	0.094129	191.801423
1	9028000	0.094099	191.882892
1	9029000	0.094146	191.808193
1	9030000	0.094134	191.854773
1	9031000	0.094163	191.815819
1	9032000	0.094154	191.855987
1	9033000	0.094150	191.885198
1	9034000	0.094191	191.823481
1	9035000	0.094155	191.916718
1	9036000	0.094197	191.854140
1	9037000	0.094174	191.921192
1	9038000	0.094255	191.777448
1	9039000	0.094214	191.882127
1	9040000	0.094201	191.929533
1	9041000	0.094318	191.713962
1	9042000	0.094246	191.881517
1	9043000	0.094251	191.891220
1	9044000	0.094314	191.783968
1	9045000	0.094302	191.831029
1	9046000	0.094284	191.889329
1	9047000	0.094317	191.842471
1	9048000	0.094308	191.882432
1	9049000	0.094311	191.896818
1	9050000	0.094371	191.795448
1	9051000	0.094329	191.902849
1	9052000	0.094357	191.867794
1	9053000	0.094327	191.949089
1	9054000	0.094339	191.946987
1	9055000	0.094413	191.816665
1	9056000	0.094615	191.428880
1	9057000	0.094642	191.394354
1	9058000	0.094662	191.374671
1	9059000	0.094672	191.375891
1	9060000	0.094718	191.303871
1	9061000	0.094462	191.844283
1	9062000	0.094478	191.832548
1	9063000	0.094545	191.718793
1	9064000	0.094503	191.824403
1	9065000	0.094662	191.522565
1	9066000	0.094756	191.355075
1	9067000	0.094770	191.346706
1	9068000	0.094806	191.296194
1	9069000	0.094822	191.284737
1	9070000	0.094544	191.868716
1	9071000	0.094557	191.862799
1	9072000	0.094562	191.873747
1	9073000	0.094547	191.924806
1	9074000	0.094621	191.797337
1	9075000	0.094586	191.887875
1	9076000	0.094621	191.839611
1	9077000	0.094666	191.769165
1	9078000	0.094660	191.803168
1	9079000	0.094697	191.748749
1	9080000	0.094670	191.823772
1	9081000	0.094692	191.800607
1	9082000	0.094781	191.641932
1	9083000	0.094763	191.699055
1	9084000	0.094718	191.811201
1	9085000	0.094699	191.870517
1	9086000	0.094775	191.738914
1	9087000	0.094714	191.883039
1	9088000	0.094707	191.917881
1	9089000	0.094747	191.858350
1	9090000	0.094716	191.942282
1	9091000	0.094737	191.921790
1	9092000	0.094803	191.808709
1	9093000	0.094888	191.656699
1	9094000	0.094780	191.896847
1	9095000	0.094857	191.761803
1	9096000	0.094835	191.826955
1	9097000	0.094850	191.818519
1	9098000	0.094861	191.817714
1	9099000	0.094866	191.827782
1	9100000	0.094833	191.916684
1	9101000	0.094941	191.719625
1	9102000	0.094862	191.899928
1	9103000	0.094899	191.845587
1	9104000	0.094911	191.842943
1	9105000	0.095006	191.671488
1	9106000	0.095231	191.240974
1	9107000	0.095160	191.403193
1	9108000	0.095188	191.369152
1	9109000	0.095271	191.223900
1	9110000	0.095195	191.396571
1	9111000	0.094971	191.869446
1	9112000	0.094978	191.876395
1	9113000	0.094963	191.926527
1	9114000	0.094956	191.963541
1	9115000	0.095021	191.853087
1	9116000	0.094956	192.004961
1	9117000	0.095041	191.854006
1	9118000	0.095024	191.909180
1	9119000	0.095105	191.766307
1	9120000	0.095121	191.755933
1	9121000	0.095142	191.734724
1	9122000	0.095106	191.828267
1	9123000	0.095132	191.796057
1	9124000	0.095139	191.802719
1	9125000	0.095150	191.801492
1	9126000	0.095146	191.830816
1	9127000	0.095202	191.739945
1	9128000	0.095321	191.521817
1	9129000	0.095439	191.305770
1	9130000	0.095416	191.372941
1	9131000	0.095456	191.312680
1	9132000	0.095428	191.391326
1	9133000	0.095231	191.806335
1	9134000	0.095208	191.875179
1	9135000	0.095245	191.820340
1	9136000	0.095262	191.808706
1	9137000	0.095442	191.467950
1	9138000	0.095575	191.222476
1	9139000	0.095556	191.280025
1	9140000	0.095564	191.285157
1	9141000	0.095579	191.275470
1	9142000	0.095323	191.811626
1	9143000	0.095338	191.801128
1	9144000	0.095404	191.690669
1	9145000	0.095312	191.895660
1	9146000	0.095387	191.767129
1	9147000	0.095330	191.902755
1	9148000	0.095379	191.824232
1	9149000	0.095434	191.735410
1	9150000	0.095406	191.812517
1	9151000	0.095620	191.402483
1	9152000	0.095645	191.374055
1	9153000	0.095626	191.432568
1	9154000	0.095637	191.431812
1	9155000	0.095541	191.645303
1	9156000	0.095427	191.894467
1	9157000	0.095514	191.742394
1	9158000	0.095524	191.742305
1	9159000	0.095481	191.850208
1	9160000	0.095522	191.789084
1	9161000	0.095533	191.787027
1	9162000	0.095485	191.905466
1	9163000	0.095538	191.819500
1	9164000	0.095858	191.199708
1	9165000	0.095871	191.194800
1	9166000	0.095821	191.315871
1	9167000	0.095841	191.295192
1	9168000	0.095818	191.362079
1	9169000	0.095594	191.832635
1	9170000	0.095574	191.892249
1	9171000	0.095595	191.872377
1	9172000	0.095636	191.810056
1	9173000	0.095642	191.819762
1	9174000	0.095697	191.730765
1	9175000	0.095777	191.591283
1	9176000	0.095710	191.745554
1	9177000	0.095674	191.839667
1	9178000	0.095670	191.867855
1	9179000	0.095710	191.808524
1	9180000	0.095725	191.799890
1	9181000	0.095713	191.844717
1	9182000	0.095672	191.947692
1	9183000	0.095738	191.836535
1	9184000	0.095743	191.846511
1	9185000	0.095781	191.792128
1	9186000	0.095774	191.825879
1	9187000	0.095808	191.780331
1	9188000	0.095836	191.744596
1	9189000	0.095818	191.800548
1	9190000	0.095773	191.911506
1	9191000	0.095832	191.814052
1	9192000	0.095877	191.745346
1	9193000	0.095915	191.691363
1	9194000	0.095833	191.876383
1	9195000	0.095874	191.814494
1	9196000	0.095828	191.927493
1	9197000	0.095921	191.762900
1	9198000	0.095876	191.873162
1	9199000	0.095881	191.883401
1	9200000	0.095865	191.936137
1	9201000	0.095888	191.911138
1	9202000	0.095977	191.754758
1	9203000	0.095947	191.836043
1	9204000	0.095875	192.000561
1	9205000	0.095970	191.830257
1	9206000	0.095994	191.802661
1	9207000	0.095983	191.846107
1	9208000	0.095963	191.906742
1	9209000	0.095996	191.861673
1	9210000	0.096045	191.784697
1	9211000	0.096075	191.745563
1	9212000	0.096045	191.827599
1	9213000	0.096037	191.864188
1	9214000	0.096040	191.878736
1	9215000	0.096037	191.905979
1	9216000	0.096048	191.903359
1	9217000	0.096045	191.930878
1	9218000	0.096058	191.926443
1	9219000	0.096153	191.756672
1	9220000	0.096163	191.757136
1	9221000	0.096160	191.785318
1	9222000	0.096134	191.857116
1	9223000	0.096134	191.877920
1	9224000	0.096203	191.760524
1	9225000	0.096153	191.881750
1	9226000	0.096145	191.919001
1	9227000	0.096186	191.857295
1	9228000	0.096249	191.753614
1	9229000	0.096171	191.928704
1	9230000	0.096255	191.782510
1	9231000	0.096283	191.746938
1	9232000	0.096274	191.786632
1	9233000	0.096231	191.893157
1	9234000	0.096228	191.919373
1	9235000	0.096242	191.912857
1	9236000	0.096554	191.312495
1	9237000	0.096290	191.857654
